"Data collected and analyzed for the article, ""Reference Rot in the Digital Humanities Literature: An Analysis of Citations Containing Website Links in DHQ,"" by Zach Coble and Jojo Karlin. Available under a Creative Commons Attribution-NonCommercial 4.0 International (CC BY-NC 4.0) license; https://creativecommons.org/licenses/by-nc/4.0/.",,,,,,,,
,,,,,,,,
article_URL,article_pubDate,article_authorLN,article_authorFN,article_title,article_publication,link_citation,link_URL,link_status
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Hank, C., and J. Davidson. International Curation Education Education (IDEA) Working Group: A Report from the Second Workshop of the IDEA. 2009. http://www.dlib.org/dlib/march09/hank/03hank.html",http://www.dlib.org/dlib/march09/hank/03hank.html,page exists
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Kornbluh, M. “From Digital Repositories to Information Habitats: H-Net, the Quilt Index, Cyber Infrastructure, and Digital Humanities”. First Monday 13: 8 (2008). http://firstmonday.org/htbin/cgiwrap/bin/ojs/index.php/fm/rt/printerFriendly/2230/2019",http://firstmonday.org/htbin/cgiwrap/bin/ojs/index.php/fm/rt/printerFriendly/2230/2019,"page doesn't exist, site exists"
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Lee, C.A., and H.R. Tibbo. Digital Curation and Trusted Repositories: Steps Toward Success. 2007. http://journals.tdl.org/jodi/index.php/jodi/article/view/229/183",http://journals.tdl.org/jodi/index.php/jodi/article/view/229/183,page exists
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Pietz, W. “Impractical Applications”. Digital Humanities Quarterly 5: 1 (2011). http://digitalhumanities.org/dhq/vol/5/1/000095/000095.html",http://digitalhumanities.org/dhq/vol/5/1/000095/000095.html,page exists
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Svensson, Patrik. “The Landscape of Digital Humanities”. Digital Humanities Quarterly 4: 1 (2010). http://digitalhumanities.org/dhq/vol/4/1/000080/000080.html",http://digitalhumanities.org/dhq/vol/4/1/000080/000080.html,page exists
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Svensson, Patrik. “Envisioning the Digital Humanities”. Digital Humanities Quarterly 6: 2 (2012). http://www.digitalhumanities.org/dhq/vol/6/1/000112/000112.html",http://www.digitalhumanities.org/dhq/vol/6/1/000112/000112.html,page exists
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Unsworth, J. “The Making of Our Cultural Commonwealth”. Digital Humanities Quarterly 3: 4 (2009). http://www.digitalhumanities.org/dhq/vol/3/4/000073/000073.html",http://www.digitalhumanities.org/dhq/vol/3/4/000073/000073.html,page exists
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,Weibel. Weibel Lines Blog. 2009. http://weibel-lines.typepad.com/weibelines/2009/03/are-data-repositories-the-new-institutional-repositories.html,http://weibel-lines.typepad.com/weibelines/2009/03/are-data-repositories-the-new-institutional-repositories.html,"page doesn't exist, site doesn't exist"
http://digitalhumanities.org/dhq/vol/7/2/000163/000163.html,2013,Poole,Alex,Now is the Future Now? The Urgency of Digital Curation in the Digital Humanities,DHQ,"Whyte, A., and A. Wilson. How to Appraise and Select Research Data for Curation. 2010. http://www.dcc.ac.uk/sites/default/files/documents/How%20to%20Appraise%20and%20Select%20Research%20Data.pdf",http://www.dcc.ac.uk/sites/default/files/documents/How%20to%20Appraise%20and%20Select%20Research%20Data.pdfhttp://www.dcc.ac.uk/sites/default/files/documents/How%20to%20Appraise%20and%20Select%20Research%20Data.pdf,page exists
http://digitalhumanities.org/dhq/vol/7/2/000160/000160.html,2013,Campbell,Trisha,"A review of Nathan Ensmenger, The Computer Boys Take Over: Computers, Programmers, and the Politics of Technical Expertise (Cambridge, MA, and London: MIT Press, 2010)",DHQ,,,
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Andrews, Jim. Stir Frys and Cut Ups. Stir Fry Texts. 2004. http://vispo.com/StirFryTexts/text.html",http://vispo.com/StirFryTexts/text.html,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Bulhak, Andrew C. The Postmodernism Generator. Communications from Elsewhere . 2000. http://www.elsewhere.org/pomo/",http://www.elsewhere.org/pomo/,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,CodeDOC. CodeDOC. Whitney Artport. 2002. http://artport.whitney.org/commissions/codedoc/,http://artport.whitney.org/commissions/codedoc/,"page doesn't exist, site exists"
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Howe, Daniel C., and Bebe Molina. “Roulette”. In Memmott Borràs, et al., ed., Electronic Literature Collection Volume 2 . Electronic Literature Organization, 2011. http://collection.eliterature.org/2/works/00_howe.html",http://collection.eliterature.org/2/works/00_howe.html,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Magnhildøen, Bjørn. “Plaintext Performance”. In Memmott Borràs, et al., ed., Electronic Literature Collection Volume 2 . Electronic Literature Organization, 2011. http://collection.eliterature.org/2/works/magnhildoen_plaintextperformance.html",http://collection.eliterature.org/2/works/magnhildoen_plaintextperformance.html,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Mallarmé, Stephane. One Toss of the Dice never will abolish Chance. Ubuweb. Translated by Christopher Mulrooney. 1987. www.ubuweb.com",www.ubuweb.com,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Manovich, Lev. “New Media as Remix Culture”. NY Arts Magazine (2004). http://www.nyartsmagazine.com/",http://www.nyartsmagazine.com/,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Marino, Mark. “Critical Code Studies”. Electronic Book Review 4 (December 4 2006). http://www.electronicbookreview.com/thread/electropoetics/codology/",http://www.electronicbookreview.com/thread/electropoetics/codology/,"page doesn't exist, site exists"
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Marino, Mark. “The ppg256 Perl Primer: The Poetry of Techneculture”. Emerging Language Practices (2010). http://epc.buffalo.edu/ezines/elp/issue-1/ppg256.php",http://epc.buffalo.edu/ezines/elp/issue-1/ppg256.php,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Montfort, Nick. Taroko Gorge. 2009. http://nickm.com/poems/taroko_gorge.html",http://nickm.com/poems/taroko_gorge.html,"redirected, to same page"
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Montfort, Nick, and Stephanie Strickland. Sea and Spar Between. Dear Navigator . http://blogs.saic.edu/dearnavigator/winter2010/nick-montfort-stephanie-strickland-sea-and-spar-between/",http://blogs.saic.edu/dearnavigator/winter2010/nick-montfort-stephanie-strickland-sea-and-spar-between/,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Raley, Rita. “Code.surface || Code.depth”. Dichtung-Digital 36 (2006). http://www.dichtung-digital.org/2006/1-Raley.htm",http://www.dichtung-digital.org/2006/1-Raley.htmhttp://www.dichtung-digital.org/2006/1-Raley.htm,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Rettberg, Scott. “Dada Redux: Elements of Dadaist Practice in Contemporary Electronic Literature”. Fibreculture 11 (2008). http://journal.fibreculture.org/issue11/issue11_rettberg.html",http://journal.fibreculture.org/issue11/issue11_rettberg.html,"page doesn't exist, site exists"
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"Wylde, Nanette. Storyland. 2004. http://slippage.net/storyland2/",http://slippage.net/storyland2/,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,Random Bad Romance Novel Generator. Random Bad Romance Novel Generator. 2003. http://xangela.net/generators/romance.html,http://xangela.net/generators/romance.html,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000165/000165.html,2013,Schoenbeck,Robert,Playing with Chance: On Random Generation in Playable Media and Electronic Literature,DHQ,"geniwate. “Generative Poetry ”. In Electronic Literature Collection Volume 1 . Electronic Literature Organization, 2008. http://www.eliterature.org/collection/1/works/geniwate__generf",http://www.eliterature.org/collection/1/works/geniwate__generf,"page doesn't exist, site exists"
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"42 Entertainment. I Love Bees. Microsoft Corporation, 2004. http://ilovebees.com",http://ilovebees.com,"redirected, page/site different"
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"42 Entertainment, and Nine Inch Nails. Year Zero. 2007. www.42entertainment.com",www.42entertainment.com,"redirected, page/site different"
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,Bazmark Films and Twentieth Century Fox Film Corporation. Posters for Romeo + Juliet. 1996. http://www.imdb.com/title/tt0117509/posters,http://www.imdb.com/title/tt0117509/posters,"redirected, to same page"
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"Best, M., 2005. “About the Internet Shakespeare Editions.” Internet Shakespeare Editions [online]. University of Victoria. Available from: http://internetshakespeare.uvic.ca",http://internetshakespeare.uvic.ca,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"Shakespeare, William. “As You Like It”. Edited by D. Bevington. In Michael Best, ed., Internet Shakespeare Editions. University of Victoria. http://internetshakespeare.uvic.ca",http://internetshakespeare.uvic.ca,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"Celtx [online], 2010. Available from: http://celtx.com",http://celtx.com,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"Clay, J.S., and W.R. Kenan. Homer's Trojan Theatre. Institute for Advanced Technology in the Humanities, University of Virginia, 2007. http://www.homerstrojantheater.org/index.html",http://www.homerstrojantheater.org/index.html,"page doesn't exist, site doesn't exist"
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,Credo Interactice. LifeForms. Credo Interactive. http://charactermotion.com/index.html,http://charactermotion.com/index.html,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,Credo Interactice. DanceForms. Credo Interactive. 2009. http://charactermotion.com/index.html,http://charactermotion.com/index.html,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"Donaldson, P.S. Shakespeare Performance in Asia. 2011. http://shaksper.net/archive/2009/274-april/26885-shakespeare-performance-in-asia-video-archive",http://shaksper.net/archive/2009/274-april/26885-shakespeare-performance-in-asia-video-archive,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"Donaldson, P.S. Cross-Media Annotation System. 2011. http://web.mit.edu/shakspere/xmas/",http://web.mit.edu/shakspere/xmas/,page exists
http://www.digitalhumanities.org/dhq/vol/7/3/000166/000166.html,2013,Roberts-Smith,Jennifer,"Theoretical Permutations for Reading Cybertexts: A Review of Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory and C.T. Funkouser, New Directions in Digital Poetry",DHQ,"Fischlin, D. Interactive Folio. Canadian Adaptations of Shakespeare Project. University of Guelph, 2007. http://www.canadianshakespeares.ca/folio/folio.html",http://www.canadianshakespeares.ca/folio/folio.html,page exists
